Chr	start	end	pid	gid	strand	Pheno171012	Pheno211121	Pheno171115	Pheno200302	Pheno170804	Pheno240104	Pheno220101	Pheno171310	Pheno171113	Pheno211133	Pheno170727	Pheno210103	Pheno220411	Pheno171303	Pheno220112	Pheno220402	Pheno211125	Pheno200304	Pheno170907	Pheno180108	Pheno220116	Pheno171112	Pheno220410
9	76835566	76877167	ENSBTAT00000034262	ENSBTAG00000024595	+	0.000000	0.0	0.000000	7.098716	0.000000	0.000000	3.523404	7.595178	0.0	3.048531	7.289531	4.798612	0.000000	16.818790	0.000000	6.868186	9.728294	0.000000	0.000000	0.0	0.0	0.0	12.095476
9	77046182	77048572	ENSBTAT00000014907	ENSBTAG00000011224	-	14.842368	5.234345	7.309516	8.723222	18.522320	14.189776	7.805919	11.577623	0.000000	16.240047	5.306698	17.133945	20.922676	14.494325	12.483006	13.276321	15.082498	9.610967	21.521782	12.345142	12.607326	12.020597	15.584464
9	79629539	79700323	ENSBTAT00000007693	ENSBTAG00000005851	+	6.332491	5.685649	10.911551	22.295729	16.339830	6.433086	13.746273	27.179407	6.754041	22.853550	28.888962	16.205156	5.845861	6.610679	15.867317	7.809280	14.727522	22.208199	5.900351	19.322515	6.555519	0.000000	2.332702
9	79769693	79920880	ENSBTAT00000037735	ENSBTAG00000020707	+	1.271505	1.852704	0.000000	8.668317	0.000000	5.754046	8.646702	4.643203	0.919883	0.853546	7.690747	4.391303	1.204318	2.723725	0.000000	0.000000	5.424819	2.287110	3.876711	2.649344	1.788631	1.308753	4.780510
9	80196707	80237534	ENSBTAT00000001526	ENSBTAG00000001146	-	1.806529	0.647890	3.628265	0.672551	2.651199	3.037023	1.359126	1.790078	0.633666	0.590916	1.321401	3.323142	1.109839	0.626457	4.297721	1.311383	1.866898	0.000000	1.666289	1.218719	0.000000	0.597013	4.642394
9	80952916	80972653	ENSBTAT00000002297	ENSBTAG00000001752	-	0.000000	0.000000	4.935083	0.0	4.737618	7.742973	11.265508	5.086317	2.714328	6.737204	17.726337	0.000000	0.000000	11.988546	11.012340	6.778137	9.932761	5.729808	6.693126	13.660073	3.965054	0.000000	0.000000
9	80886590	80913788	ENSBTAT00000037717	ENSBTAG00000026519	-	0.000000	4.620878	7.469144	0.000000	0.000000	0.000000	0.000000	0.000000	4.992538	0.000000	0.000000	0.000000	0.000000	1.681869	0.000000	0.000000	0.000000	0.000000	0.000000	4.753142	0.000000	0.000000	0.000000
9	80913163	80945209	ENSBTAT00000002294	ENSBTAG00000001747	+	43.902424	5.080902	51.812962	59.637531	46.932365	26.632357	48.165417	38.132717	32.433388	6.378537	73.337914	38.289749	21.404747	68.811302	80.679024	36.319893	35.538635	69.416458	49.200859	34.725567	16.153181	51.054806	16.224781
9	80508432	80778018	ENSBTAT00000004546	ENSBTAG00000003496	+	33.752930	71.397621	21.236115	11.726334	45.123787	40.865593	55.448807	30.151443	31.677635	28.829184	43.773876	14.983866	23.330135	33.542435	9.688848	36.239624	53.775040	43.131145	28.436716	33.106968	63.080399	2.969220	47.727112
9	80508314	80772176	ENSBTAT00000084444	ENSBTAG00000003496	+	1.291310	0.000000	16.043194	34.668091	2.618645	0.000000	0.000000	14.182311	0.000000	5.857223	21.310722	6.679413	10.218548	6.976007	35.082264	0.000000	0.000000	6.751100	1.668999	28.910942	0.000000	38.657627	0.000000
9	81491291	81491963	ENSBTAT00000012920	ENSBTAG00000009795	-	11.610511	62.995945	0.000000	0.000000	13.578771	0.000000	0.000000	20.116632	0.000000	0.000000	0.000000	0.0	0.000000	26.884344	0.000000	33.965870	15.270528	32.507687	38.048191	15.920143	0.000000	22.856287	43.111446
9	81071948	81286688	ENSBTAT00000086444	ENSBTAG00000016498	+	0.000000	0.0	0.0	0.000000	0.000000	0.000000	0.000000	5.674401	0.000000	4.304562	8.022029	0.000000	0.000000	4.766026	0.0	7.501502	0.000000	2.996495	0.000000	0.0	0.0	0.000000	0.000000
9	82921421	83030362	ENSBTAT00000020200	ENSBTAG00000015181	-	0.000000	0.000000	3.015599	4.739422	0.000000	0.0	2.978745	3.658735	0.0	0.000000	5.267244	3.056230	4.850923	0.0	0.000000	4.917176	0.000000	1.967492	3.369703	2.921552	0.000000	0.000000	0.000000
9	83070261	83085504	ENSBTAT00000007075	ENSBTAG00000005376	-	10.171063	8.577166	5.887169	9.959377	9.363943	9.503911	18.102079	7.257218	10.715189	8.215853	11.117262	17.574505	10.735076	3.050793	3.125978	7.800909	4.545735	3.845836	7.944159	13.316403	9.434378	10.241708	9.688978
9	83146375	83227904	ENSBTAT00000010673	ENSBTAG00000008112	-	7.171433	8.059473	3.491451	3.079688	6.104646	5.173313	10.765154	10.139144	13.364585	17.479485	10.136917	22.040020	13.089531	11.410881	11.180725	4.222863	9.942406	9.370111	6.007399	12.705289	6.336632	3.251065	5.524936
9	83832388	83864091	ENSBTAT00000012905	ENSBTAG00000009784	+	42.639851	53.210766	84.364357	86.983078	44.508522	56.266830	93.994591	50.812126	53.373272	62.443047	50.369316	59.537495	62.054344	55.627708	49.044552	67.240112	69.591949	74.587158	57.677547	89.029213	62.960056	62.910015	73.741920
9	83930202	83934202	ENSBTAT00000082786	ENSBTAG00000052243	+	0.000000	0.000000	183.985596	0.000000	0.000000	100.604324	182.346664	0.000000	147.612335	0.000000	0.000000	151.139786	62.239250	151.187485	0.000000	0.000000	0.000000	230.953247	0.000000	0.000000	0.000000	0.000000	0.000000
9	81658039	82202714	ENSBTAT00000012740	ENSBTAG00000009665	+	19.100460	26.224461	27.837910	16.909092	18.173975	17.815557	33.295288	28.754187	23.644707	14.189676	25.026941	30.651173	18.465460	13.886148	27.981470	20.951714	28.366055	21.099905	18.038343	11.764719	7.017560	11.431565	23.719040
9	81954872	82206913	ENSBTAT00000075245	ENSBTAG00000009665	+	4.092731	4.947662	3.507838	2.036225	2.877408	0.000000	0.000000	1.971678	4.092189	0.000000	0.000000	2.674317	3.472162	0.000000	5.224696	2.552171	0.000000	7.962845	0.000000	2.623487	0.000000	0.000000	0.000000
9	84785703	84786332	ENSBTAT00000072436	ENSBTAG00000052123	+	7.564938	8.037530	0.0	0.0	16.383043	13.251349	4.236476	3.719877	15.781664	8.049354	15.316502	26.854513	17.141512	3.905482	0.0	15.274532	5.148801	19.964497	4.526275	22.659489	3.840605	11.127908	4.092916
9	84506918	84661261	ENSBTAT00000061280	ENSBTAG00000021107	+	4.520706	7.806061	7.262502	0.000000	0.000000	1.174920	2.617151	4.596051	3.669804	1.135044	1.357044	2.380204	3.504134	1.209363	6.854453	5.069579	14.112497	3.049044	0.000000	2.027574	4.784656	2.235145	6.284964
9	85531682	85857444	ENSBTAT00000077167	ENSBTAG00000001826	+	14.557752	13.687375	15.708505	14.474489	5.941799	13.476911	7.651011	3.587187	13.918236	14.195014	11.690483	4.436118	5.808702	10.100270	0.000000	10.448370	0.000000	2.446437	11.114603	10.100947	9.225169	7.435153	15.014803
9	86612590	86652158	ENSBTAT00000017897	ENSBTAG00000013454	+	12.981801	0.000000	10.764129	12.195815	16.834888	8.137544	20.260912	13.994244	7.589332	11.401384	14.196675	8.979063	1.640795	2.184467	11.957019	14.960756	8.655864	18.459969	0.000000	17.138910	17.382132	16.292294	4.898861
9	86010125	86327460	ENSBTAT00000068674	ENSBTAG00000051913	+	0.000000	1.719898	0.000000	0.000000	5.029587	0.000000	4.040279	1.583989	1.464480	0.000000	2.612570	1.632406	0.0	1.421897	0.000000	3.498872	1.663047	0.000000	3.684160	0.000000	0.0	0.000000	0.0
9	86692238	86726552	ENSBTAT00000009713	ENSBTAG00000007388	-	5.766364	3.814992	7.277958	5.347662	0.000000	1.182583	0.0	2.693718	4.799992	0.000000	1.632611	4.846207	1.083729	2.375053	0.000000	2.600025	7.051943	0.000000	2.675411	2.169703	3.645865	2.361336	6.984049
9	86741578	86782301	ENSBTAT00000022582	ENSBTAG00000016980	-	9.545954	5.553968	4.324448	3.289469	5.015981	2.902489	3.268142	3.821376	3.042341	4.689107	3.076459	1.981507	4.398927	3.504895	5.085471	10.825231	0.000000	8.814269	6.243127	5.453662	0.000000	4.790054	3.136029
9	86800152	86814854	ENSBTAT00000001170	ENSBTAG00000000880	+	79.619049	0.000000	56.556953	64.290131	99.678505	43.506771	59.815205	69.816330	67.205711	69.128242	66.443550	79.141296	58.048679	65.260323	59.031635	67.786377	101.276917	96.859352	62.685001	55.827213	56.770721	77.644775	58.088398
9	86816821	86851320	ENSBTAT00000001172	ENSBTAG00000032024	-	4.811606	2.569004	0.000000	2.694033	13.038544	0.000000	21.462328	14.150510	15.032166	6.994240	0.000000	0.000000	2.818437	2.484052	0.000000	0.000000	7.415013	0.000000	0.000000	12.943221	8.586767	9.480941	0.000000
9	86902280	86917596	ENSBTAT00000045398	ENSBTAG00000010196	-	0.000000	9.199610	1.015488	0.000000	2.429473	5.600797	2.004940	4.398234	0.000000	8.667865	1.727200	6.058838	2.720057	4.609984	3.154326	0.000000	6.080049	3.870991	2.727110	2.994409	0.000000	0.000000	0.000000
9	86860562	86897588	ENSBTAT00000020062	ENSBTAG00000015076	-	7.256050	13.065008	11.494044	8.121963	6.510644	7.804138	9.919434	11.049111	9.226872	6.574488	5.936407	7.077037	1.612005	8.427652	7.481030	6.499149	6.291848	10.187549	4.057353	5.346121	5.418537	6.932356	3.848151
9	86934086	86962347	ENSBTAT00000013464	ENSBTAG00000010204	+	0.000000	2.428706	0.000000	2.633602	0.000000	0.000000	5.507152	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.790813	0.000000	10.618914	0.000000	4.796974	0.000000	9.921466
9	86919468	86962347	ENSBTAT00000063319	ENSBTAG00000010204	+	20.901350	19.515215	16.819336	18.217159	9.182825	21.611763	33.732761	11.614417	14.643222	14.895545	55.418503	7.635257	9.828623	23.116426	25.252287	6.094672	25.933292	30.595388	9.972934	11.256767	18.033487	21.278431	14.474331
9	86964642	87022100	ENSBTAT00000052954	ENSBTAG00000032007	-	12.744318	6.187231	9.938131	11.426257	6.329578	5.804953	17.869024	13.885715	9.027623	4.986410	10.074051	8.092259	3.873398	2.995088	10.775903	15.745510	2.980148	13.200399	1.941720	2.840109	0.000000	5.722888	3.178647
9	87469012	87507861	ENSBTAT00000071921	ENSBTAG00000015935	+	12.853731	46.649086	26.313316	35.669910	27.743095	30.193417	62.301735	36.708790	30.994019	50.578999	38.182446	18.466946	33.331326	46.668526	12.646186	37.547329	27.973360	42.367935	41.950096	44.709881	28.450874	33.085278	38.906384
9	87781650	87966376	ENSBTAT00000070188	ENSBTAG00000009679	+	1.996305	0.000000	0.000000	1.471570	0.000000	0.000000	2.958941	0.000000	2.030962	4.741953	0.000000	1.325119	1.211140	2.049240	0.000000	1.990388	0.681950	4.209421	0.000000	3.899404	0.000000	0.0	1.454742
9	88290613	88401329	ENSBTAT00000070687	ENSBTAG00000014788	+	0.767490	1.639085	1.755938	0.865945	1.678961	2.202428	1.732250	3.038263	0.000000	4.507684	4.256170	2.359199	1.403933	0.794457	5.986359	1.667197	2.391426	1.952535	2.127301	0.768855	0.785190	1.329667	5.041924
9	88485231	88498999	ENSBTAT00000005354	ENSBTAG00000004098	+	3.797531	10.148070	2.757451	6.131721	3.551344	0.000000	8.506714	0.000000	0.000000	3.689346	0.000000	3.878020	0.000000	5.881572	0.000000	4.135161	5.871841	4.918091	0.0	0.000000	2.901661	0.0	0.000000
9	88449225	88485099	ENSBTAT00000017596	ENSBTAG00000013224	-	7.805837	6.123219	0.000000	3.285022	3.184624	2.779702	0.000000	1.446166	9.129825	5.528263	5.102694	13.293008	1.764043	7.584060	3.103676	4.731289	6.695934	0.000000	0.000000	6.226630	4.494404	2.784245	5.645931
9	89115405	89174252	ENSBTAT00000052410	ENSBTAG00000009362	-	7.612692	0.000000	3.884717	15.270624	9.915561	6.526347	0.000000	7.000484	6.788033	0.000000	11.710444	8.600785	8.851207	5.722455	8.309803	9.521958	4.014514	5.013831	3.583100	9.038790	13.111795	7.055491	5.129725
9	89904124	89918662	ENSBTAT00000012219	ENSBTAG00000009275	-	10.367027	0.000000	0.000000	18.014845	7.206369	11.454135	0.000000	0.000000	10.872618	0.000000	0.000000	15.824683	0.000000	7.142113	0.000000	14.666774	0.000000	11.237261	14.239597	10.263546	0.000000	2.525185	11.303302
9	88804841	89097095	ENSBTAT00000085471	ENSBTAG00000007159	+	15.474143	18.291374	5.878879	15.795604	13.829115	7.677795	6.392213	7.824749	10.577996	9.937473	16.242899	14.824147	13.690818	9.975402	11.504848	7.133508	10.687492	12.152770	13.926538	9.731421	9.300152	14.552485	6.423079
9	91103523	91177133	ENSBTAT00000016838	ENSBTAG00000012674	-	0.000000	0.000000	0.000000	0.0	1.668093	3.075078	2.015615	0.0	0.000000	0.000000	0.000000	0.000000	0.0	6.298768	4.860820	0.0	1.582588	0.000000	0.0	7.427574	0.000000	0.0	0.000000
9	91412046	91562869	ENSBTAT00000068799	ENSBTAG00000031917	+	2.564774	2.722678	3.238152	11.514800	6.990951	3.368747	5.750056	1.682956	7.400463	2.487530	6.423957	10.822223	0.000000	3.957939	4.080564	6.351936	2.448706	9.668834	6.041246	7.919795	6.998570	6.324899	3.736371
9	91865619	91932590	ENSBTAT00000045235	ENSBTAG00000031895	-	0.000000	1.041473	0.864770	4.435006	0.000000	0.069790	0.000000	0.000000	8.025399	0.000000	2.271432	0.000000	7.136311	2.024242	6.248476	0.000000	0.0	10.117493	0.000000	6.718226	4.001323	3.877588	3.537496
9	93924829	93966600	ENSBTAT00000054275	ENSBTAG00000007201	-	2.820461	9.027881	7.869100	0.000000	12.078034	2.793828	6.302215	0.0	0.000000	6.548842	0.000000	0.0	7.680801	0.000000	0.0	6.003893	5.751794	7.287166	5.159625	8.363189	0.000000	8.304915	0.000000
9	94011802	94302733	ENSBTAT00000024571	ENSBTAG00000018464	+	3.686733	1.983335	0.000000	0.000000	0.000000	3.670081	4.160543	0.000000	3.869828	10.708930	2.151912	5.666314	4.246780	0.000000	3.336048	5.040893	1.917757	11.244164	0.000000	5.980448	0.0	6.793353	0.000000
9	94425091	94514466	ENSBTAT00000066150	ENSBTAG00000006323	+	0.000000	58.295097	75.463379	49.360691	61.576656	0.000000	39.532005	0.000000	0.000000	0.000000	45.462013	0.000000	0.000000	0.000000	0.000000	63.202221	0.000000	0.000000	31.690325	57.871769	46.823395	0.000000	0.000000
9	94447744	94514466	ENSBTAT00000075350	ENSBTAG00000006323	+	48.737770	0.000000	0.000000	0.000000	0.000000	30.506306	0.000000	41.583462	47.196144	34.717644	0.000000	60.635174	30.782814	48.369316	55.589081	0.000000	62.360683	48.405483	0.000000	0.000000	0.000000	35.023396	33.955322
9	93737913	93741085	ENSBTAT00000063435	ENSBTAG00000045772	-	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.363914	9.010502	2.208065	4.363978	2.771341	0.000000	0.000000	0.000000	0.000000	2.589797
9	93406676	93842614	ENSBTAT00000071817	ENSBTAG00000002728	+	1.674732	2.159617	4.312790	0.951928	1.725929	1.620542	2.559688	0.000000	1.757901	4.893366	0.975072	2.875581	3.444461	2.270509	2.682342	2.302521	6.386945	1.087181	1.913839	1.686213	4.289864	0.000000	0.000000
9	94662572	94714692	ENSBTAT00000075870	ENSBTAG00000011509	-	4.576941	3.434145	3.224129	0.000000	0.000000	0.000000	1.810104	4.768113	0.0	0.000000	5.617328	0.000000	0.000000	0.000000	6.003657	0.000000	4.997752	0.000000	5.920279	2.822069	1.640939	0.000000	0.000000
9	94714826	94728876	ENSBTAT00000011263	ENSBTAG00000008543	+	0.000000	32.725971	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	8.695483	0.000000	14.778842	18.242579	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	53.468525	0.000000	14.256002	0.000000
9	94714760	94729301	ENSBTAT00000073947	ENSBTAG00000008543	+	11.102195	3.989585	6.661350	0.0	2.885175	4.432268	3.640092	2.189181	1.236541	6.482396	2.035567	2.054791	0.000000	5.734560	8.791440	9.391174	15.997210	0.000000	10.175340	3.840498	0.000000	2.852077	8.436645
9	95033934	95042817	ENSBTAT00000014382	ENSBTAG00000010838	+	20.763390	19.626257	0.000000	7.763019	0.000000	20.950790	15.393462	20.060434	9.714791	0.000000	10.091058	15.978400	9.176620	0.000000	0.000000	10.713536	23.184013	36.117580	12.746389	8.650646	15.346581	27.527943	0.000000
9	95048616	95052697	ENSBTAT00000075543	ENSBTAG00000004472	-	0.000000	0.000000	0.000000	2.095874	1.433074	0.000000	2.001603	0.000000	0.917557	0.000000	8.685559	4.200993	2.429929	5.100402	0.000000	5.207716	0.000000	0.0	8.192430	0.886835	3.362823	0.000000	2.251053
9	95048773	95055302	ENSBTAT00000070613	ENSBTAG00000004472	-	0.000000	0.000000	0.000000	8.017544	16.647228	0.000000	29.571123	0.000000	7.301238	0.000000	0.000000	6.326507	8.592725	13.049815	0.000000	20.317667	0.000000	0.0	19.189037	10.889983	11.441504	0.000000	15.179542
9	95047811	95049225	ENSBTAT00000005869	ENSBTAG00000004472	-	37.064148	0.000000	0.000000	0.000000	30.715479	31.040192	0.000000	6.110882	20.537785	42.029823	14.038558	1.774925	3.685159	19.215300	13.147813	26.975739	0.000000	0.0	6.092224	17.145164	8.639705	0.000000	17.892220
9	95347831	95348106	ENSBTAT00000064934	ENSBTAG00000046120	+	11.273815	12.068852	4.904815	4.248162	8.829633	4.221625	13.876786	5.816348	8.382802	12.003766	4.276407	7.270055	16.195807	4.078476	16.842251	8.787328	3.833373	5.435874	5.541908	8.431620	8.102461	8.917418	9.081698
9	95156270	95178439	ENSBTAT00000067802	ENSBTAG00000010347	-	6.776855	10.745426	1.694208	7.598170	0.000000	3.364735	4.755860	0.000000	7.006341	4.830308	5.145957	12.328894	2.594216	3.507429	3.593873	13.005939	14.968134	10.316745	3.613276	6.310311	0.000000	6.524605	2.798803
9	95955338	95966127	ENSBTAT00000008569	ENSBTAG00000006523	-	87.450233	72.006973	64.075905	107.437195	109.148109	69.983070	62.014233	41.746315	71.728119	94.939682	136.851746	72.900955	76.764580	108.152046	91.897652	68.890953	57.304199	77.659592	61.497337	90.140656	72.296135	75.343880	72.206940
9	95997044	96023437	ENSBTAT00000010484	ENSBTAG00000007974	+	9.301280	3.741774	2.322402	5.227475	7.276768	3.491534	8.370729	9.030375	7.288682	7.630414	12.681734	0.000000	11.120815	7.701596	7.420651	11.686212	14.099457	14.218022	9.020057	11.585885	4.775808	18.854828	6.240801
9	96056505	96061780	ENSBTAT00000001699	ENSBTAG00000001289	+	25.019669	0.000000	9.972723	41.436867	21.158115	0.000000	0.000000	7.392814	28.089697	9.712998	29.031702	10.261026	15.148410	10.323040	10.684102	14.917648	17.262396	19.683249	0.000000	0.000000	38.266495	9.862284	18.966043
9	96051890	96052026	ENSBTAT00000060209	ENSBTAG00000043217	-	0.000000	36.400867	34.700577	0.000000	29.107908	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	27.778910	31.498566	0.000000	36.340755	0.000000	35.560410	0.000000	0.729123	20.892769	0.000000	0.000000	55.031296
9	96029107	96044723	ENSBTAT00000003660	ENSBTAG00000002827	+	175.910385	167.414871	128.745270	284.060669	170.997757	125.982559	86.098915	202.030060	180.330765	163.686707	158.311996	153.060165	107.499313	164.533371	185.710312	183.169495	199.302963	163.138062	123.475723	175.204727	147.008179	127.359299	184.311386
9	96044639	96055563	ENSBTAT00000003662	ENSBTAG00000002829	-	46.119514	43.251179	37.871120	54.786434	55.204205	57.035957	57.064499	61.205284	41.601681	28.649595	52.550991	64.051682	27.013876	70.070389	59.549675	29.438904	50.296154	70.581467	42.280178	59.761421	41.761368	39.444092	41.373013
9	96197493	96300017	ENSBTAT00000037678	ENSBTAG00000002402	+	15.404840	21.353035	11.340722	26.099909	11.771653	10.842386	19.119175	12.699656	15.999372	17.999104	21.686125	21.696945	10.625341	8.184313	9.828810	9.958329	31.682232	21.923313	12.211259	9.721583	18.072470	8.882318	21.019348
9	96308485	96346187	ENSBTAT00000004059	ENSBTAG00000008540	+	159.526230	186.116699	112.982704	219.391403	170.825195	160.240097	164.010895	142.592560	267.501282	173.675369	245.108780	179.801483	144.717087	151.732681	211.266129	191.733185	242.216309	212.104706	175.291687	122.200768	187.365768	175.818954	175.999008
9	96709109	96779448	ENSBTAT00000071880	ENSBTAG00000020079	+	2.902353	7.691847	7.621152	6.232717	4.509532	1.710776	3.810773	1.677238	9.339954	2.072141	6.910927	7.385470	1.505212	0.000000	5.881095	1.866411	14.534472	1.431333	8.198504	3.167471	3.039162	1.690830	6.220173
9	96575187	96622803	ENSBTAT00000001674	ENSBTAG00000001271	-	1649.419189	1539.671021	1486.569458	1697.442139	1997.297485	1719.700928	2503.027344	1775.785767	1680.860596	1771.590576	2269.684814	1499.510132	1609.589478	1467.020630	1254.959351	1559.675415	1474.519897	2139.333740	1752.639404	1735.232666	2190.945068	1817.227661	2343.486084
9	96575183	96622803	ENSBTAT00000053284	ENSBTAG00000001271	-	1.552777	0.970071	0.624539	1.699060	1.449599	0.423880	0.653367	0.683044	0.704851	0.883230	0.418886	189.514633	1.089287	0.433262	0.674256	0.484799	0.282538	2.532102	0.444951	0.912235	0.865280	0.643671	0.416729
9	98820539	98975050	ENSBTAT00000054202	ENSBTAG00000011593	+	26.592272	49.317265	30.305655	51.264465	59.648941	40.097687	10.667389	34.011463	41.987347	35.341774	35.311455	38.377720	42.727024	27.515402	47.757156	62.329868	0.000000	16.808487	28.191418	71.043900	15.121267	31.093843	41.830528
9	98820539	98970253	ENSBTAT00000069603	ENSBTAG00000011593	+	19.810209	7.475875	15.462541	0.000000	7.713444	0.000000	4.425786	39.818764	0.000000	0.000000	0.000000	0.000000	13.536469	9.725444	0.000000	0.000000	63.100723	12.763120	0.000000	0.000000	0.000000	9.893500	0.000000
9	101304152	101319276	ENSBTAT00000003895	ENSBTAG00000002993	-	15.105771	16.823687	9.009314	0.0	19.067577	18.097504	15.035098	13.157417	14.161132	0.000000	25.991217	9.154101	0.000000	18.558062	19.135111	0.000000	17.162991	13.342936	4.584988	0.000000	20.651741	21.624887	29.543114
9	101760237	101777925	ENSBTAT00000019270	ENSBTAG00000014494	-	8.235963	8.404977	8.571351	3.883935	1.990843	6.397819	6.611844	7.721447	12.392625	16.673447	14.807721	8.017706	3.572416	6.024156	12.532921	8.452350	11.906273	10.219265	7.208481	1.966359	3.985902	3.882207	15.045380
9	101357585	101370280	ENSBTAT00000040201	ENSBTAG00000027879	-	109.818169	240.395004	203.059357	102.245323	122.026672	111.748192	295.124756	453.223572	149.771576	121.247810	163.981567	325.939789	58.448757	130.926071	211.755661	152.756699	196.466583	181.666061	75.750000	52.260654	119.608795	182.226425	172.933960
9	101818057	101845437	ENSBTAT00000019271	ENSBTAG00000014495	+	1.929057	16.499996	3.877622	8.772089	6.335286	8.798373	9.745923	13.351976	0.0	0.0	6.755901	11.352095	0.000000	0.0	2.051167	4.232955	7.756775	0.000000	0.000000	3.904191	1.983517	0.000000	6.384388
9	102645195	102803012	ENSBTAT00000074522	ENSBTAG00000013176	+	0.000000	2.965707	3.195963	3.596850	0.0	0.0	0.000000	2.119015	0.0	0.000000	0.000000	0.000000	2.901038	0.000000	3.389696	0.000000	0.0	0.000000	0.0	4.851038	4.912673	0.0	1.759874
9	103154684	103185492	ENSBTAT00000073991	ENSBTAG00000018810	-	0.000000	0.000000	1.873497	0.000000	0.0	0.0	0.0	0.000000	1.971432	1.353647	0.000000	1.918005	0.000000	0.824203	1.992083	0.000000	1.827801	0.000000	2.422770	1.867357	2.865392	1.591403	0.000000
9	102311382	102392284	ENSBTAT00000074606	ENSBTAG00000005557	+	10.999161	7.319363	8.798657	0.000000	6.414156	1.525575	3.064445	7.242524	0.000000	5.150867	13.271521	0.000000	3.282441	0.000000	9.336123	3.636592	6.896956	4.248289	3.921680	1.848331	5.979146	8.181354	5.191951
9	103548775	103577979	ENSBTAT00000001212	ENSBTAG00000000918	+	0.000000	0.000000	0.000000	0.000000	3.609127	0.000000	1.861855	3.253305	6.935781	0.000000	7.299525	6.551995	3.359571	2.574596	0.000000	0.000000	1.716415	0.000000	0.000000	0.000000	3.401341	1.862518	0.0
9	103945616	104013269	ENSBTAT00000055791	ENSBTAG00000003884	+	6.152820	9.806889	4.258250	2.423120	2.679791	6.168918	7.501549	2.415565	2.578135	9.209138	5.408327	2.243564	6.120013	2.529742	10.190755	4.008445	2.428087	11.149295	6.118948	10.650198	7.462739	3.438550	5.342474
9	103492823	103495427	ENSBTAT00000005121	ENSBTAG00000003925	+	17.146797	26.787294	20.198410	8.580177	7.757883	9.625208	18.323551	9.503346	22.152163	14.239552	24.653416	17.074932	13.857960	18.937342	28.687349	8.153490	15.834547	15.030174	5.148175	27.066965	15.768175	15.203734	9.479736
9	103494501	103514664	ENSBTAT00000005130	ENSBTAG00000003929	-	8.873160	10.251159	11.380833	9.902882	6.410768	0.000000	0.000000	0.000000	6.229805	0.000000	10.271980	0.000000	0.000000	0.000000	14.073340	12.909657	4.538919	9.571508	5.428807	5.841445	16.151789	5.619529	3.860141
9	104070553	104088278	ENSBTAT00000010108	ENSBTAG00000007685	-	138.066635	154.861130	178.590714	196.800110	136.369217	78.397148	209.696930	103.293732	90.143066	168.276367	117.769249	122.034248	102.303055	119.528137	150.179443	116.690674	184.423264	187.355698	91.869942	127.097748	134.336380	107.619125	135.666534
9	104096728	104106442	ENSBTAT00000038996	ENSBTAG00000007686	+	0.000000	2.997189	0.0	0.000000	0.000000	0.0	9.431036	5.520666	0.0	0.000000	0.0	0.000000	0.0	2.898072	0.000000	0.000000	0.000000	0.0	0.000000	0.0	4.260487	0.000000	0.000000
9	104110949	104116975	ENSBTAT00000014845	ENSBTAG00000011179	-	4.456397	0.000000	9.601220	4.159538	0.0	3.707414	0.0	0.0	3.840639	0.000000	8.521340	6.851841	0.0	0.000000	0.0	0.0	18.676146	0.000000	16.776014	3.693318	7.387560	0.000000	7.998869
10	995927	1043639	ENSBTAT00000065963	ENSBTAG00000000767	-	6.457862	6.878622	0.000000	0.000000	10.559784	0.000000	9.041258	0.000000	0.000000	3.129088	7.482160	0.0	8.830001	0.000000	0.000000	15.000422	0.0	0.000000	2.635773	3.443888	3.295124	0.000000	0.0
10	1153328	1161671	ENSBTAT00000017007	ENSBTAG00000012803	-	0.000000	0.000000	14.902622	23.977755	0.0	0.000000	16.582869	0.000000	6.458493	0.000000	0.0	12.942369	5.104741	0.000000	8.432873	17.814838	13.617717	11.109090	11.768930	0.000000	16.344646	5.746549	11.655580
10	1094651	1140919	ENSBTAT00000073647	ENSBTAG00000012804	+	0.000000	26.608891	0.000000	0.000000	0.000000	0.000000	4.689909	2.895097	0.000000	3.732166	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.463635	3.973726	0.000000	0.000000	0.000000	0.000000	0.000000
10	1094651	1145330	ENSBTAT00000017009	ENSBTAG00000012804	+	5.585450	16.246866	4.650513	3.619303	3.482222	0.000000	25.771347	10.120490	0.000000	22.245575	3.632783	20.839952	5.845686	3.710613	5.073431	0.000000	34.614719	9.021948	8.839174	26.284664	6.547062	0.000000	3.126526
10	663554	985178	ENSBTAT00000050344	ENSBTAG00000035858	+	0.949454	0.000000	2.838866	0.000000	0.000000	1.909647	4.754819	0.936098	0.000000	1.372028	2.652300	1.705300	0.000000	2.948414	2.008975	3.093795	4.899357	4.943278	0.0	2.805473	0.000000	2.823963	2.880793
